price,title,url
 1650 ,"
Gibson Square, Barnsbury, London, N1",londonrelocation.com/properties-to-rent/properties/property-london/542997-4-bed-gibson-square-barnsbury-london-n1/
 2145 ,"
Offord Road, Barnsbury, N1",londonrelocation.com/properties-to-rent/properties/property-london/542236-1-bed-offord-road-barnsbury-n1/
 1625 ,"
Copenhagen Street, Barnsbury, N1",londonrelocation.com/properties-to-rent/properties/property-london/539732-1-bed-copenhagen-street-barnsbury-n1/
 1517 ,"
Crossley Street, Barnsbury, N7",londonrelocation.com/properties-to-rent/properties/property-london/537239-1-bed-crossley-street-barnsbury-n7/
 1150 ,"
Thornhill Square, Barnsbury, London, N1",londonrelocation.com/properties-to-rent/properties/property-london/507968-4-bed-thornhill-square-barnsbury-london-n1/
 535 ,"
Milner Square, Barnsbury, London, N1",londonrelocation.com/properties-to-rent/properties/property-london/504749-2-bed-milner-square-barnsbury-london-n1/
 375 ,"
Caledonian Road, Barnsbury, London, N1",londonrelocation.com/properties-to-rent/properties/property-london/491469-2-bed-caledonian-road-barnsbury-london-n1/
 300 ,"
Ellington Street, Barnsbury, Islington, London, N7",londonrelocation.com/properties-to-rent/properties/property-london/473443-1-bed-ellington-street-barnsbury-islington-london-n7/
 1550 ,"
Burleigh Road, Ascot, SL5",londonrelocation.com/properties-to-rent/properties/property-london/543497-2-bed-burleigh-road-ascot-sl5/
 2750 ,"
Ascot, Berkshire, SL5",londonrelocation.com/properties-to-rent/properties/property-london/538841-5-bed-ascot-berkshire-sl5/
 3950 ,"
Wellswood, London Road, Ascot, SL5",londonrelocation.com/properties-to-rent/properties/property-london/536553-4-bed-wellswood-london-road-ascot-sl5/
 5500 ,"
Kingswood, Ascot, Berkshire, SL5",londonrelocation.com/properties-to-rent/properties/property-london/535543-4-bed-kingswood-ascot-berkshire-sl5/
 3250 ,"
Brockenhurst Road, Ascot, SL5",londonrelocation.com/properties-to-rent/properties/property-london/534466-2-bed-brockenhurst-road-ascot-sl5/
 5000 ,"
Woodcote Place, Ascot, Berkshire, SL5",londonrelocation.com/properties-to-rent/properties/property-london/523326-5-bed-woodcote-place-ascot-berkshire-sl5/
 1850 ,"
Ascot, Berkshire, SL5",londonrelocation.com/properties-to-rent/properties/property-london/516403-4-bed-ascot-berkshire-sl5/
 3850 ,"
Queensbury Gardens, Ascot, Berkshire, SL5",londonrelocation.com/properties-to-rent/properties/property-london/511547-4-bed-queensbury-gardens-ascot-berkshire-sl5/
 1695 ,"
Ladywood Grange, Lady Margaret Road, Ascot, Berkshire, SL5",londonrelocation.com/properties-to-rent/properties/property-london/465427-2-bed-ladywood-grange-lady-margaret-road-sunningdale-berkshire-sl5/
 2950 ,"
The White House, Englemere Estate, Kings Ride, Ascot, SL5",londonrelocation.com/properties-to-rent/properties/property-london/455373-2-bed-the-white-house-englemere-estate-kings-ride-ascot-sl5/
 750 ,"
Islington on the Green, 12A Islington Green, Angel, London, N1",londonrelocation.com/properties-to-rent/properties/property-london/542748-2-bed-islington-on-the-green-12a-islington-green-angel-london-n1/
 370 ,"
Pleasant Place, Angel, Islington, London",londonrelocation.com/properties-to-rent/properties/property-london/542633-1-bed-pleasant-place-angel-islington-london/
 2600 ,"
Angel Waterside, 4 Graham Street, Islington, London",londonrelocation.com/properties-to-rent/properties/property-london/541876-2-bed-angel-waterside-4-graham-street-islington-london/
 9967 ,"
Cross Street, Angel, Islington, London",londonrelocation.com/properties-to-rent/properties/property-london/540041-5-bed-cross-street-angel-islington-london/
 2275 ,"
Providence Place, Angel, Islington, London",londonrelocation.com/properties-to-rent/properties/property-london/540005-1-bed-providence-place-angel-islington-london/
 575 ,"
St John Street, Angel, London",londonrelocation.com/properties-to-rent/properties/property-london/539841-2-bed-st-john-street-angel-london/
 4983 ,"
Liverpool Road, Angel, Islington, London",londonrelocation.com/properties-to-rent/properties/property-london/539088-4-bed-liverpool-road-angel-islington-london/
 3554 ,"
Theberton Street, Angel, N1",londonrelocation.com/properties-to-rent/properties/property-london/532431-2-bed-theberton-street-angel-n1/
 2700 ,"
Theberton Street, Angel, Islington, London",londonrelocation.com/properties-to-rent/properties/property-london/522549-2-bed-theberton-street-angel-islington-london/
 1595 ,"
Angel Lane, Stratford, London, E15",londonrelocation.com/properties-to-rent/properties/property-london/521792-2-bed-angel-lane-stratford-london-e15/
 1500 ,"
Holdernesse Road Balham SW17",londonrelocation.com/properties-to-rent/properties/property-london/543894-1-bed-holdernesse-road-balham-sw17/
 1500 ,"
Weir Road Balham SW12",londonrelocation.com/properties-to-rent/properties/property-london/543880-1-bed-weir-road-balham-sw12/
 1500 ,"
Oldridge Road, Balham, SW12",londonrelocation.com/properties-to-rent/properties/property-london/543835-1-bed-oldridge-road-balham-sw12/
 2400 ,"
Stapleton Road Balham SW17",londonrelocation.com/properties-to-rent/properties/property-london/543554-3-bed-stapleton-road-balham-sw17/
 3250 ,"
Romberg Road Balham SW17",londonrelocation.com/properties-to-rent/properties/property-london/543553-4-bed-romberg-road-balham-sw17/
 2000 ,"
Yukon Road Balham SW12",londonrelocation.com/properties-to-rent/properties/property-london/543542-2-bed-yukon-road-balham-sw12/
 1700 ,"
Nightingale Lane Balham SW12",londonrelocation.com/properties-to-rent/properties/property-london/543247-2-bed-nightingale-lane-balham-sw12/
 1600 ,"
Elmfield Road Balham SW17",londonrelocation.com/properties-to-rent/properties/property-london/542489-1-bed-elmfield-road-balham-sw17/
 2000 ,"
Balham High Road Balham SW12",londonrelocation.com/properties-to-rent/properties/property-london/542476-2-bed-balham-high-road-balham-sw12/
 2500 ,"
Old Devonshire Road, Balham, SW12",londonrelocation.com/properties-to-rent/properties/property-london/542382-2-bed-old-devonshire-road-balham-sw12/
